OrderID,OrderDate,City,Region,Product,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMode
5904,2024-11-06,West John,South,Monitor,Accessories,4,4873,10,17542.8,10376.62,7166.18,Cash
5905,2025-03-16,Garzafort,South,Tablet,Office,2,3778,5,7178.2,4867.19,2311.01,UPI
5906,2025-08-01,Lake Amanda,South,Mouse,Accessories,1,303,20,242.4,159.07,83.33,UPI
5907,2024-06-19,Justintown,East,Camera,Electronics,5,1053,10,4738.5,3378.22,1360.28,Card
5908,2025-08-26,South Marc,North,Camera,Electronics,2,3527,0,7054.0,4457.47,2596.53,Net Banking
5909,2025-02-27,Port Jacobberg,East,Monitor,Electronics,1,1471,5,1397.45,850.91,546.54,UPI
5910,2023-11-17,South Andrew,South,Headphones,Office,2,2185,0,4370.0,2775.09,1594.91,UPI
5911,2025-09-25,Port James,West,Monitor,Accessories,5,2937,10,13216.5,10280.21,2936.29,UPI
5912,2026-04-19,Lake Bradley,West,Speaker,Electronics,1,3281,5,3116.95,2472.49,644.46,Cash
5913,2024-11-03,East Michaelport,North,Camera,Electronics,5,2296,20,9184.0,5045.85,4138.15,Card
5914,2025-10-05,Lake Katelyn,North,Laptop,Office,2,3426,20,5481.6,3777.78,1703.82,Card
5915,2026-04-04,Heatherfort,North,Headphones,Electronics,5,3567,10,16051.5,10115.98,5935.52,Net Banking
5916,2026-03-12,North Alan,West,Tablet,Accessories,3,3265,10,8815.5,6314.15,2501.35,Net Banking
5917,2025-09-23,Aaronmouth,North,Printer,Accessories,5,3013,15,12805.25,7054.05,5751.2,Cash
5918,2026-04-22,Michealburgh,South,Monitor,Accessories,1,736,10,662.4,380.45,281.95,UPI
5919,2026-05-25,Williamsbury,North,Laptop,Electronics,5,4842,5,22999.5,15050.7,7948.8,Cash
5920,2025-11-15,Williamsmouth,South,Monitor,Office,3,977,10,2637.9,1507.63,1130.27,Cash
5921,2024-07-06,Colemouth,West,Monitor,Office,2,191,5,362.9,201.66,161.24,UPI
5922,2025-03-01,Richardberg,North,Monitor,Electronics,5,1100,20,4400.0,3244.99,1155.01,Card
5923,2024-08-13,Jacquelineville,West,Camera,Electronics,5,449,10,2020.5,1128.3,892.2,UPI
5924,2023-08-25,Justinmouth,East,Laptop,Electronics,5,1943,0,9715.0,5519.08,4195.92,Net Banking
5925,2023-10-16,West Amyside,North,Speaker,Office,4,3900,15,13260.0,8986.85,4273.15,UPI
5926,2025-09-18,Samanthatown,North,Speaker,Accessories,1,2790,0,2790.0,2101.93,688.07,UPI
5927,2025-11-17,Lake Timothy,East,Monitor,Office,5,2999,15,12745.75,7494.13,5251.62,Cash
5928,2023-11-07,Jessicachester,North,Mouse,Electronics,1,3675,20,2940.0,2302.34,637.66,Net Banking
5929,2026-05-18,Michaelberg,East,Keyboard,Electronics,4,3956,5,15032.8,10007.2,5025.6,Cash
5930,2024-06-22,North Heidi,East,Speaker,Accessories,3,3484,15,8884.2,5573.8,3310.4,Card
5931,2024-08-22,East Christinashire,South,Headphones,Office,5,3189,5,15147.75,10922.42,4225.33,Net Banking
5932,2025-06-02,South Kellyberg,West,Laptop,Electronics,2,1471,10,2647.8,2076.75,571.05,UPI
5933,2026-07-15,West Timothy,East,Phone,Accessories,5,430,10,1935.0,1204.97,730.03,UPI
5934,2026-01-24,Salazarfurt,West,Tablet,Office,2,2624,5,4985.6,2524.29,2461.31,Card
5935,2025-12-17,Blacktown,North,Tablet,Electronics,2,4829,20,7726.4,4892.26,2834.14,Cash
5936,2025-11-13,Camerontown,North,Headphones,Office,1,4876,0,4876.0,3126.67,1749.33,Cash
5937,2025-06-03,Lindaport,West,Mouse,Office,2,2047,15,3479.9,2522.25,957.65,Card
5938,2024-11-12,East Karenport,South,Phone,Office,4,2142,20,6854.4,3520.27,3334.13,Cash
5939,2026-03-17,Andrewstad,West,Phone,Accessories,2,2453,0,4906.0,2730.35,2175.65,Card
5940,2024-07-28,Stephaniefort,East,Camera,Accessories,4,1118,0,4472.0,2381.77,2090.23,Card
5941,2023-11-15,Mariehaven,West,Keyboard,Office,1,3747,5,3559.65,2052.5,1507.15,Cash
5942,2024-08-31,North Paulberg,East,Monitor,Accessories,3,1091,10,2945.7,2201.75,743.95,Cash
5943,2025-08-30,South Brittany,West,Printer,Office,4,1689,0,6756.0,4699.29,2056.71,Cash
5944,2025-11-12,West Andrew,West,Laptop,Electronics,5,1542,15,6553.5,4067.93,2485.57,Cash
5945,2023-09-08,North Spencer,East,Printer,Office,2,4595,5,8730.5,4484.02,4246.48,Cash
5946,2026-03-09,West Cindy,West,Laptop,Office,4,4254,0,17016.0,10573.41,6442.59,UPI
5947,2026-01-14,West Christineland,North,Headphones,Accessories,3,661,20,1586.4,1118.63,467.77,Cash
5948,2023-10-08,West Mark,South,Tablet,Electronics,4,1612,20,5158.4,3394.52,1763.88,Net Banking
5949,2024-01-09,North Meghanport,West,Keyboard,Accessories,2,2248,15,3821.6,1949.76,1871.84,Card
5950,2026-07-10,West Kristinatown,North,Printer,Electronics,1,2245,20,1796.0,1003.15,792.85,Card
5951,2023-12-22,North Roberttown,South,Printer,Office,4,1195,5,4541.0,3073.54,1467.46,UPI
5952,2025-12-28,Port Jamesborough,North,Printer,Office,3,2880,0,8640.0,6004.63,2635.37,Card
5953,2026-07-04,South Tracymouth,West,Mouse,Accessories,3,4750,0,14250.0,9923.12,4326.88,Net Banking
5954,2026-06-16,East Charlesmouth,South,Printer,Office,3,4856,5,13839.6,9931.39,3908.21,Net Banking
5955,2024-10-08,Port Matthewstad,West,Headphones,Office,5,884,5,4199.0,3205.25,993.75,Card
5956,2026-06-09,Paulstad,East,Monitor,Electronics,4,4674,0,18696.0,12479.2,6216.8,Card
5957,2026-07-29,South Dianeland,South,Phone,Electronics,3,4227,20,10144.8,5830.43,4314.37,Net Banking
5958,2025-09-30,Stephanietown,South,Keyboard,Office,4,619,15,2104.6,1084.72,1019.88,Cash
5959,2026-03-16,Lake Arthur,North,Headphones,Office,1,3979,20,3183.2,2026.18,1157.02,Net Banking
5960,2024-01-04,South Trevormouth,West,Mouse,Office,3,4997,0,14991.0,9618.57,5372.43,UPI
5961,2024-01-25,Smithton,North,Tablet,Accessories,1,2873,0,2873.0,1650.41,1222.59,UPI
5962,2024-05-18,South Michael,West,Speaker,Office,2,4450,20,7120.0,4989.41,2130.59,Card
5963,2025-06-02,Nicolefort,South,Laptop,Office,5,4524,10,20358.0,15710.52,4647.48,Card
5964,2024-09-25,Bishopburgh,West,Speaker,Accessories,2,3770,20,6032.0,3190.46,2841.54,Card
5965,2026-03-02,Edwardton,West,Speaker,Office,5,2694,5,12796.5,9575.12,3221.38,Card
5966,2024-04-08,New Jamie,East,Printer,Accessories,2,1528,0,3056.0,1930.17,1125.83,UPI
5967,2025-06-19,Port Alexanderville,South,Keyboard,Electronics,1,2890,15,2456.5,1817.64,638.86,Net Banking
5968,2026-07-01,Luisland,East,Tablet,Accessories,4,4626,0,18504.0,9610.15,8893.85,UPI
5969,2025-11-12,Lake Kathryn,North,Mouse,Accessories,1,2368,0,2368.0,1786.96,581.04,Net Banking
5970,2025-12-15,New Caitlinside,South,Tablet,Electronics,1,1398,0,1398.0,1113.04,284.96,Cash
5971,2025-01-09,Port Grant,West,Headphones,Electronics,5,3757,10,16906.5,11008.45,5898.05,Net Banking
5972,2025-02-01,Port Cathyton,West,Keyboard,Electronics,5,4656,15,19788.0,14065.13,5722.87,Net Banking
5973,2023-08-15,Jeffreychester,South,Speaker,Office,4,3436,0,13744.0,9772.66,3971.34,Cash
5974,2024-04-21,Liuville,North,Tablet,Accessories,1,2067,15,1756.95,1172.24,584.71,Net Banking
5975,2024-05-06,Whitemouth,East,Keyboard,Accessories,3,709,15,1807.95,1225.97,581.98,Net Banking
5976,2024-08-25,Barrymouth,East,Tablet,Electronics,2,2120,15,3604.0,2603.53,1000.47,Cash
5977,2025-03-10,South Adam,West,Camera,Office,3,1913,10,5165.1,3329.19,1835.91,Cash
5978,2024-01-14,Aprilville,East,Printer,Electronics,5,1231,20,4924.0,2870.56,2053.44,Net Banking
5979,2025-01-19,North Theresachester,South,Camera,Accessories,1,4488,20,3590.4,2777.52,812.88,Cash
5980,2024-06-02,Williamhaven,West,Laptop,Accessories,5,4733,5,22481.75,12523.07,9958.68,Card
5981,2023-12-11,New Raymond,East,Tablet,Accessories,3,2287,10,6174.9,3095.5,3079.4,UPI
5982,2023-09-16,Port Amanda,South,Speaker,Accessories,2,1087,15,1847.9,1374.11,473.79,UPI
5983,2024-02-17,South Jonathanhaven,West,Tablet,Electronics,4,988,0,3952.0,3117.18,834.82,Card
5984,2025-08-23,Terrellstad,North,Mouse,Electronics,5,2490,0,12450.0,7057.13,5392.87,Net Banking
5985,2025-09-04,New Stevenstad,North,Printer,Office,3,837,5,2385.45,1505.49,879.96,Net Banking
5986,2026-03-25,Angelabury,West,Phone,Office,3,2713,0,8139.0,4106.56,4032.44,Net Banking
5987,2024-11-06,Molinaborough,South,Phone,Electronics,1,4163,20,3330.4,1872.0,1458.4,Card
5988,2024-08-29,East Rodneybury,West,Monitor,Office,5,2590,0,12950.0,7121.73,5828.27,Cash
5989,2025-06-28,Yeseniachester,West,Monitor,Accessories,2,3040,0,6080.0,3160.31,2919.69,Cash
5990,2025-09-26,Kristiport,West,Keyboard,Office,3,2716,15,6925.8,4088.88,2836.92,Card
5991,2025-12-17,West Jameston,West,Laptop,Accessories,5,683,0,3415.0,2409.78,1005.22,Net Banking
5992,2026-05-05,Gillshire,East,Phone,Electronics,1,2863,10,2576.7,1658.5,918.2,Net Banking
5993,2026-04-02,West Yvonne,North,Tablet,Office,1,334,15,283.9,221.0,62.9,UPI
5994,2026-03-02,Lake Melissa,West,Laptop,Office,3,1686,0,5058.0,3197.42,1860.58,Card
5995,2025-11-09,West Christinaland,West,Speaker,Electronics,3,2491,10,6725.7,4122.73,2602.97,UPI
5996,2024-07-28,Lewischester,West,Speaker,Accessories,3,1844,5,5255.4,3824.59,1430.81,Cash
5997,2025-06-05,Reyesborough,North,Tablet,Office,4,2823,10,10162.8,5882.81,4279.99,Card
5998,2026-05-12,Lake Jerrymouth,South,Keyboard,Office,3,1579,15,4026.45,2039.07,1987.38,Card
5999,2025-04-20,North Tammyberg,West,Laptop,Office,3,4923,15,12553.65,8492.74,4060.91,UPI
6000,2024-04-09,Kennethshire,North,Mouse,Electronics,5,3919,10,17635.5,11555.81,6079.69,Cash
6001,2025-07-11,Matthewberg,East,Printer,Accessories,1,1680,15,1428.0,1134.32,293.68,Cash
6002,2023-09-29,New Justin,West,Phone,Office,3,962,5,2741.7,2030.5,711.2,Card
6003,2025-09-23,New Jameshaven,South,Laptop,Office,4,563,5,2139.4,1171.21,968.19,Cash
6004,2025-11-25,East Laurachester,North,Keyboard,Accessories,3,1864,0,5592.0,3947.68,1644.32,Cash
6005,2024-01-07,New Alice,North,Laptop,Accessories,3,3700,20,8880.0,6067.25,2812.75,Card
6006,2024-10-31,East Richard,West,Headphones,Electronics,3,3385,15,8631.75,6339.96,2291.79,UPI
6007,2026-05-03,East Sherry,South,Camera,Office,4,1818,15,6181.2,3736.77,2444.43,UPI
6008,2024-08-20,Port Anthonyton,South,Tablet,Accessories,3,994,0,2982.0,1745.8,1236.2,Net Banking
6009,2025-08-01,Leahside,South,Headphones,Office,4,3210,15,10914.0,7441.84,3472.16,Card
6010,2025-12-31,Williamsview,North,Speaker,Accessories,3,3237,15,8254.35,4667.31,3587.04,Net Banking
6011,2025-10-09,East Margaretburgh,North,Headphones,Electronics,3,2790,15,7114.5,4800.77,2313.73,Cash
6012,2023-12-10,Richardburgh,East,Mouse,Electronics,3,2262,0,6786.0,5271.19,1514.81,Card
6013,2023-12-19,Hawkinsmouth,East,Phone,Electronics,4,4916,15,16714.4,10381.39,6333.01,Net Banking
6014,2024-04-30,Johnview,West,Printer,Office,4,4088,10,14716.8,10742.67,3974.13,Net Banking
6015,2025-02-06,Jennytown,West,Keyboard,Office,5,166,20,664.0,484.59,179.41,UPI
6016,2025-02-01,Lauraview,East,Speaker,Electronics,3,1101,20,2642.4,1870.32,772.08,Cash
6017,2023-10-11,Port Brittanymouth,East,Camera,Accessories,5,533,10,2398.5,1767.66,630.84,Card
6018,2023-10-26,North Shelia,East,Mouse,Accessories,4,536,15,1822.4,986.49,835.91,Card
6019,2025-03-06,Abigailhaven,East,Mouse,Accessories,4,4693,15,15956.2,8283.23,7672.97,Card
6020,2026-07-23,Riverston,West,Monitor,Electronics,5,3993,10,17968.5,13861.79,4106.71,Card
6021,2025-10-22,Lake Katiefort,North,Keyboard,Accessories,5,1115,10,5017.5,3083.5,1934.0,Card
6022,2023-09-27,Murphyshire,North,Laptop,Office,5,353,5,1676.75,996.4,680.35,Cash
6023,2024-12-10,West Melissamouth,West,Monitor,Electronics,5,4153,15,17650.25,11255.83,6394.42,UPI
6024,2024-03-15,East Robinstad,South,Monitor,Accessories,2,4816,20,7705.6,4350.95,3354.65,Net Banking
6025,2025-04-21,North Jasonshire,West,Keyboard,Electronics,5,4016,10,18072.0,13227.97,4844.03,Net Banking
6026,2025-06-14,North Garytown,West,Tablet,Office,4,649,20,2076.8,1289.64,787.16,Net Banking
6027,2023-12-08,East Thomas,South,Keyboard,Office,5,3468,0,17340.0,10770.33,6569.67,Net Banking
6028,2026-04-07,Zacharystad,South,Headphones,Office,2,4475,0,8950.0,5124.21,3825.79,Net Banking
6029,2024-10-27,North Dawnchester,East,Laptop,Office,2,2582,20,4131.2,2704.75,1426.45,Cash
6030,2024-05-29,Carlosshire,East,Speaker,Accessories,4,3348,10,12052.8,8952.19,3100.61,Net Banking
6031,2026-05-07,East Susanshire,East,Keyboard,Accessories,1,2662,5,2528.9,1563.48,965.42,Cash
6032,2024-07-26,Jonesmouth,West,Tablet,Electronics,3,945,5,2693.25,1434.64,1258.61,UPI
6033,2026-04-27,Masseyview,South,Mouse,Office,5,357,0,1785.0,1267.69,517.31,Card
6034,2024-04-30,South Adrian,South,Laptop,Accessories,5,174,0,870.0,641.15,228.85,Card
6035,2026-01-31,East Brittneyberg,East,Tablet,Office,4,2732,0,10928.0,6410.92,4517.08,Net Banking
6036,2025-09-16,Kristiland,North,Speaker,Electronics,5,3530,20,14120.0,7227.02,6892.98,Card
6037,2024-03-01,West Jasonshire,East,Laptop,Accessories,2,832,10,1497.6,808.57,689.03,UPI
6038,2024-10-19,Stevenland,East,Headphones,Accessories,3,3836,10,10357.2,6775.77,3581.43,Net Banking
6039,2024-05-09,Glasstown,South,Camera,Accessories,5,3518,0,17590.0,12233.78,5356.22,Card
6040,2026-07-23,Englishtown,West,Speaker,Accessories,2,1953,5,3710.7,2778.16,932.54,Card
6041,2025-11-22,South Annfort,East,Camera,Accessories,1,867,20,693.6,402.51,291.09,Net Banking
6042,2024-05-12,Collinsmouth,East,Laptop,Office,1,3492,5,3317.4,2538.71,778.69,Net Banking
6043,2025-08-27,Rogersborough,East,Phone,Office,3,635,0,1905.0,1074.69,830.31,Net Banking
6044,2024-01-05,Contrerasberg,South,Keyboard,Accessories,2,1579,15,2684.3,1638.98,1045.32,Net Banking
6045,2025-07-13,Port Zacharyfort,North,Headphones,Office,3,3065,10,8275.5,5204.02,3071.48,UPI
6046,2026-07-03,Hopkinsside,West,Camera,Office,2,4537,10,8166.6,5889.98,2276.62,Card
6047,2024-10-09,Christinamouth,North,Speaker,Office,4,2232,10,8035.2,5644.41,2390.79,Card
6048,2025-02-08,South Brian,East,Keyboard,Accessories,5,1038,10,4671.0,3287.89,1383.11,Cash
6049,2026-06-11,Lake Adamchester,West,Laptop,Accessories,2,2908,15,4943.6,2657.74,2285.86,UPI
6050,2026-07-07,Kruegermouth,West,Monitor,Electronics,2,4251,10,7651.8,6049.9,1601.9,Card
6051,2026-07-31,Port Danielle,North,Printer,Office,3,455,15,1160.25,814.26,345.99,Cash
6052,2025-11-30,Port Elizabethland,South,Mouse,Electronics,1,3166,20,2532.8,1938.63,594.17,Cash
6053,2026-04-18,Port Jamesmouth,North,Headphones,Electronics,3,2307,15,5882.85,4198.74,1684.11,Net Banking
6054,2025-11-02,South Chadmouth,East,Speaker,Accessories,5,289,15,1228.25,654.16,574.09,Card
6055,2024-05-03,Robertview,North,Keyboard,Electronics,4,1374,10,4946.4,2826.97,2119.43,Cash
6056,2024-10-30,Navarroside,East,Mouse,Electronics,5,2335,15,9923.75,5882.93,4040.82,UPI
6057,2025-07-24,East David,South,Keyboard,Electronics,3,2182,0,6546.0,3393.15,3152.85,Cash
6058,2025-06-21,Dianafurt,North,Monitor,Office,1,3968,20,3174.4,2060.04,1114.36,Card
6059,2024-03-25,Clarkfurt,East,Keyboard,Electronics,5,320,0,1600.0,915.15,684.85,Card
6060,2024-12-03,Jeffreyview,East,Monitor,Office,4,1264,0,5056.0,3883.42,1172.58,Cash
6061,2026-07-09,Owensstad,West,Monitor,Accessories,4,1309,20,4188.8,2473.32,1715.48,Cash
6062,2023-10-20,Port Ericfurt,South,Speaker,Electronics,4,4575,5,17385.0,13043.8,4341.2,Cash
6063,2025-11-15,East Mary,East,Phone,Office,2,686,0,1372.0,924.05,447.95,Cash
6064,2023-10-21,Mauriceport,South,Printer,Electronics,4,4580,15,15572.0,10265.47,5306.53,Cash
6065,2024-03-09,West Ashleyland,West,Printer,Electronics,4,1575,20,5040.0,2886.28,2153.72,UPI
6066,2023-11-18,Whitemouth,East,Speaker,Office,1,4694,20,3755.2,2511.24,1243.96,Cash
6067,2025-02-22,North Jameston,East,Tablet,Electronics,4,245,15,833.0,604.85,228.15,Cash
6068,2024-01-27,North Katherinetown,South,Camera,Electronics,4,3931,0,15724.0,12088.41,3635.59,Net Banking
6069,2024-10-29,Danielstown,North,Speaker,Office,3,4363,15,11125.65,8308.2,2817.45,UPI
6070,2025-07-20,South Roy,South,Laptop,Accessories,2,383,15,651.1,392.24,258.86,Net Banking
6071,2025-08-28,East Jeanne,South,Speaker,Electronics,5,484,15,2057.0,1633.8,423.2,Net Banking
6072,2024-10-19,Lake Tracyton,West,Keyboard,Office,3,4466,10,12058.2,7765.52,4292.68,Card
6073,2024-12-07,Robertland,East,Mouse,Electronics,1,1320,10,1188.0,818.22,369.78,Net Banking
6074,2025-04-22,West Caleb,North,Phone,Electronics,2,929,20,1486.4,958.93,527.47,Card
6075,2024-10-19,South Markberg,South,Speaker,Office,1,1704,15,1448.4,936.37,512.03,UPI
6076,2024-02-03,Lake George,North,Tablet,Accessories,4,2169,5,8242.2,6329.7,1912.5,Net Banking
6077,2025-07-21,Changside,West,Speaker,Electronics,3,4060,0,12180.0,9711.15,2468.85,Cash
6078,2026-03-22,Port Andrewchester,South,Laptop,Office,2,3728,10,6710.4,4201.31,2509.09,Card
6079,2024-01-17,Debbieberg,North,Tablet,Electronics,1,1679,0,1679.0,1167.62,511.38,Card
6080,2025-01-12,Jasonland,North,Laptop,Accessories,2,842,10,1515.6,829.79,685.81,Cash
6081,2025-10-21,West Kayla,East,Keyboard,Electronics,1,3239,15,2753.15,1964.1,789.05,Net Banking
6082,2024-06-27,Zhangtown,South,Phone,Accessories,1,2531,5,2404.45,1603.45,801.0,Net Banking
6083,2026-07-19,Port Danielle,East,Tablet,Office,2,1838,5,3492.2,2637.98,854.22,Cash
6084,2025-09-05,Robbinshaven,North,Tablet,Electronics,3,3984,0,11952.0,6112.74,5839.26,Net Banking
6085,2025-09-28,East Garymouth,South,Phone,Accessories,4,2040,15,6936.0,5357.13,1578.87,UPI
6086,2023-12-09,Mitchellfort,South,Speaker,Electronics,5,1065,0,5325.0,2758.29,2566.71,Cash
6087,2025-03-27,Port Melanie,North,Camera,Electronics,4,4466,0,17864.0,12825.0,5039.0,Cash
6088,2025-09-18,Lesliestad,West,Monitor,Office,4,2323,15,7898.2,5460.15,2438.05,Cash
6089,2024-09-28,Moorestad,South,Keyboard,Accessories,4,3087,15,10495.8,7113.74,3382.06,Net Banking
6090,2024-02-21,Mirandaport,North,Laptop,Office,3,4925,10,13297.5,9713.34,3584.16,Card
6091,2024-06-01,North David,West,Monitor,Electronics,4,4435,10,15966.0,10569.18,5396.82,Card
6092,2025-03-13,New Alanview,South,Keyboard,Accessories,1,4507,0,4507.0,2644.27,1862.73,Card
6093,2026-02-04,Sarastad,South,Laptop,Accessories,1,2260,20,1808.0,1347.59,460.41,UPI
6094,2024-08-16,Crosbyview,West,Monitor,Accessories,1,292,5,277.4,171.38,106.02,Cash
6095,2024-05-15,Lake William,West,Mouse,Office,4,2944,5,11187.2,8320.28,2866.92,UPI
6096,2024-04-21,South Scottmouth,North,Phone,Accessories,4,1827,20,5846.4,3167.87,2678.53,Card
6097,2023-09-14,Lake Yvonne,East,Printer,Electronics,2,531,5,1008.9,759.51,249.39,UPI
6098,2023-10-19,Evansburgh,South,Laptop,Office,4,1535,15,5219.0,4107.34,1111.66,UPI
6099,2024-07-04,Jeremymouth,West,Phone,Electronics,3,4633,0,13899.0,9181.4,4717.6,Card
6100,2023-09-15,Carolynport,South,Laptop,Accessories,3,4213,0,12639.0,7466.81,5172.19,Cash
6101,2025-06-16,Port Kimberly,South,Camera,Electronics,4,4062,5,15435.6,8147.32,7288.28,Net Banking
6102,2023-09-20,Kimton,North,Camera,Accessories,5,965,0,4825.0,3229.86,1595.14,Net Banking
6103,2026-01-27,East Juliaton,South,Tablet,Accessories,2,3110,5,5909.0,3105.62,2803.38,Card
6104,2023-09-20,Smithside,North,Tablet,Office,4,1038,0,4152.0,2091.56,2060.44,Net Banking
6105,2025-05-09,East Shane,East,Phone,Accessories,5,3648,10,16416.0,10272.4,6143.6,Net Banking
6106,2025-09-30,East Ann,West,Printer,Office,2,2966,20,4745.6,3568.56,1177.04,Cash
6107,2024-01-12,Guzmanfort,East,Headphones,Accessories,2,3922,10,7059.6,5598.98,1460.62,Net Banking
6108,2025-01-08,Phillipsfurt,West,Camera,Electronics,4,3211,20,10275.2,6934.55,3340.65,Cash
6109,2024-05-25,West Cassandra,South,Keyboard,Office,1,3278,15,2786.3,1421.58,1364.72,Net Banking
6110,2023-12-16,Colemanville,North,Speaker,Accessories,1,917,10,825.3,580.11,245.19,UPI
6111,2023-09-09,West Jamesfurt,North,Speaker,Office,4,728,10,2620.8,1816.84,803.96,Net Banking
6112,2024-11-16,North Brittanystad,East,Camera,Accessories,2,1253,5,2380.7,1231.74,1148.96,Card
6113,2026-06-09,Lake Kristinefort,North,Monitor,Office,3,4941,15,12599.55,6584.41,6015.14,Cash
6114,2023-12-06,West Ambershire,North,Tablet,Electronics,2,1985,20,3176.0,2325.05,850.95,UPI
6115,2025-08-30,East Reneeland,North,Monitor,Office,4,1617,20,5174.4,3728.33,1446.07,Net Banking
6116,2025-01-17,Parkerborough,North,Monitor,Electronics,4,538,5,2044.4,1038.58,1005.82,Card
6117,2025-11-05,East Connor,South,Tablet,Electronics,3,1738,10,4692.6,3494.59,1198.01,Cash
6118,2025-04-20,Adamtown,West,Camera,Office,4,4420,0,17680.0,12512.4,5167.6,Card
6119,2024-03-10,East Andres,East,Phone,Office,3,4091,5,11659.35,6860.8,4798.55,Net Banking
6120,2024-04-27,Leonardburgh,West,Mouse,Electronics,4,3275,5,12445.0,6574.71,5870.29,UPI
6121,2023-08-31,Leslietown,South,Speaker,Office,5,3434,10,15453.0,10043.41,5409.59,Card
6122,2026-02-19,Boltonville,East,Printer,Accessories,2,3301,20,5281.6,3015.14,2266.46,UPI
6123,2023-10-22,Madelineberg,North,Tablet,Office,5,1511,20,6044.0,4560.56,1483.44,Card
6124,2024-02-07,Tracychester,East,Mouse,Office,5,4926,0,24630.0,16426.89,8203.11,Card
6125,2026-02-10,West Kristinatown,South,Keyboard,Electronics,4,1245,15,4233.0,2721.96,1511.04,Card
6126,2025-11-28,Lake Joanmouth,West,Tablet,Accessories,3,4369,0,13107.0,7067.17,6039.83,Card
6127,2026-05-01,North Robert,West,Mouse,Accessories,3,157,10,423.9,313.36,110.54,Net Banking
6128,2025-03-25,East Eric,South,Mouse,Accessories,4,2894,5,10997.2,8302.16,2695.04,Net Banking
6129,2025-04-01,Clarkeport,South,Phone,Accessories,5,2812,0,14060.0,8768.76,5291.24,Cash
6130,2023-09-01,Marcushaven,South,Printer,Accessories,1,3879,0,3879.0,2227.56,1651.44,Cash
6131,2025-01-11,Clinefurt,East,Laptop,Office,3,3821,0,11463.0,8178.94,3284.06,UPI
6132,2026-07-20,Roachborough,North,Camera,Accessories,3,3701,10,9992.7,7043.71,2948.99,Net Banking
6133,2025-06-08,Jamesberg,North,Keyboard,Office,3,4480,15,11424.0,7486.11,3937.89,Card
6134,2026-07-17,West Tara,West,Printer,Electronics,1,1564,15,1329.4,838.47,490.93,Card
6135,2023-09-03,Debbieton,South,Mouse,Accessories,3,2444,20,5865.6,3243.31,2622.29,Card
6136,2024-04-04,Lake Aaron,North,Keyboard,Accessories,3,4532,20,10876.8,5825.71,5051.09,Card
6137,2025-12-28,East Tiffanyview,East,Mouse,Accessories,3,983,15,2506.65,1572.11,934.54,UPI
6138,2026-01-05,West Davidbury,North,Laptop,Office,3,908,0,2724.0,1888.87,835.13,UPI
6139,2025-07-19,Port Cynthia,North,Headphones,Office,3,3888,5,11080.8,7429.14,3651.66,Card
6140,2026-01-24,Bethfort,North,Phone,Electronics,3,4358,10,11766.6,6877.8,4888.8,Net Banking
6141,2026-05-03,Nicolehaven,West,Phone,Accessories,4,701,5,2663.8,2040.45,623.35,Net Banking
6142,2025-09-01,North Michael,North,Speaker,Electronics,5,2869,5,13627.75,10197.3,3430.45,Net Banking
6143,2026-07-31,Lisaborough,East,Laptop,Office,3,2323,15,5923.65,3974.63,1949.02,UPI
6144,2025-03-16,Lake Debrabury,South,Headphones,Office,2,335,20,536.0,363.69,172.31,UPI
6145,2024-12-01,West Megan,West,Monitor,Office,4,2241,0,8964.0,6109.02,2854.98,Cash
6146,2025-08-03,Contrerasview,West,Mouse,Accessories,1,1366,20,1092.8,626.76,466.04,Card
6147,2025-06-06,East Dylanfort,South,Printer,Electronics,4,2713,20,8681.6,5519.76,3161.84,Card
6148,2025-05-26,Yorkstad,South,Tablet,Electronics,2,4606,15,7830.2,4667.38,3162.82,UPI
6149,2024-01-11,South Robertchester,North,Phone,Office,5,166,10,747.0,503.39,243.61,UPI
6150,2023-08-07,North Meganstad,South,Camera,Office,1,2126,0,2126.0,1063.29,1062.71,Card
6151,2025-05-08,Lake Debraborough,South,Headphones,Electronics,5,3354,20,13416.0,9670.91,3745.09,Card
6152,2023-10-08,Alyssamouth,North,Tablet,Office,1,3821,0,3821.0,1980.9,1840.1,Card
6153,2026-03-13,Rodriguezstad,West,Headphones,Electronics,2,1779,20,2846.4,1822.3,1024.1,Cash
6154,2024-08-14,Port Seantown,North,Speaker,Office,3,666,10,1798.2,1358.3,439.9,UPI
6155,2026-03-09,Brianview,South,Speaker,Office,4,121,5,459.8,292.57,167.23,Card
6156,2023-09-01,New Jeanstad,West,Keyboard,Accessories,5,2625,5,12468.75,8711.43,3757.32,Card
6157,2023-11-27,South Crystal,West,Keyboard,Office,3,4882,5,13913.7,9893.29,4020.41,Net Banking
6158,2024-12-20,Zacharyside,North,Speaker,Electronics,3,2752,10,7430.4,5072.75,2357.65,Card
6159,2023-11-21,Port Anna,East,Camera,Electronics,2,3044,10,5479.2,4135.45,1343.75,Card
6160,2026-02-13,New Willie,North,Tablet,Electronics,3,3376,5,9621.6,6680.2,2941.4,UPI
6161,2026-06-18,Tuckerhaven,South,Laptop,Office,3,2731,20,6554.4,4237.26,2317.14,Card
6162,2026-04-30,Cohenbury,North,Speaker,Accessories,5,3453,0,17265.0,10040.67,7224.33,UPI
6163,2024-06-23,Laurenhaven,South,Laptop,Electronics,4,3933,20,12585.6,7530.26,5055.34,Net Banking
